x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538
0,289.24057,298.858276,302.036255,305.506561,288.601044,303.245605,295.082458,295.989471,302.036255,300.374512,296.291809,308.083008,307.478333,299.315216,300.978302,291.619904,302.943268,295.384796,301.583435,296.435913,296.607788,289.338043,294.175446,298.563232,293.57077,288.299164,292.990601,294.780121,296.90921,294.336853,290.412354,291.784882,294.034973,300.675049,295.846252,295.082458,293.593475,307.619751,307.175995,300.675049,302.64093,294.638733,290.849731,304.757294,302.338593,295.687134,290.412354,299.309723,295.242493,298.865112,294.638733,300.222229,293.431183,301.43158,290.579163,303.850281,294.780121,304.299011,292.689178,300.072632,300.524567,296.896484,302.185822,300.224945,288.469147,292.990601,293.268433,310.17215,295.402039,289.640381,299.770752,298.563232,296.148163,291.016113,299.166992,299.770752,303.695251,297.959442,289.506714,294.638733,293.733063,300.675049,297.94989,301.732086,293.431183,292.525543,290.07724,296.450043,300.069458,290.27774,299.770752,296.004913,301.883942,294.19632,294.034973,300.676422,308.990051,292.086304,310.3367,296.594147,297.657562,293.292023,295.544373,294.175446,300.978302,292.33493,293.733063,292.223663,297.053802,297.647095,295.846252,306.873657,295.402039,301.430664,298.563232,297.657562,297.803497,294.940613,298.865112,289.808594,291.619904,295.544373,287.826324,294.336853,301.883942,292.525543,299.919891,297.657562,287.997284,304.902771,291.784882,309.732941,294.19632,293.57077,286.962006,300.222229,289.808594,300.524567,292.525543,298.105835,297.053802,295.846252,290.547394,289.204834,297.512054,293.431183,303.547943,297.657562,295.260162,296.450043,296.306335,297.344299,297.355682,304.152618,299.468872,300.072632,299.468872,297.512054,290.579163,309.897064,303.091492,300.978302,292.36142,295.846252,297.053802,300.978302,296.450043,301.733917,300.072632,296.291809,298.865112,305.059631,292.990601,303.547943,299.770752,296.607788,291.619904,297.813507,297.198822,300.524567,296.291809,289.035706,296.594147,290.714233,299.320648,291.619904,287.866272,295.989471,295.100616,296.594147,297.50116,297.959442,300.222229,287.866272,300.524567,293.129303,288.299164,294.921936,300.524567,295.082458,303.842102,300.072632,296.896484,290.745453,293.431183,303.54068,300.825989,294.034973,298.408173,301.430664,304.902771,289.072021,297.210632,301.582062,299.161072,292.36142,294.477783,301.733917,307.478333,296.435913,299.923523,300.675049,291.483459,295.989471,295.846252,291.317993,309.456085,297.94989,295.830322,298.261322,291.921783,312.88504,294.497772,300.374512,298.865112,295.989471,301.280182,291.182037,291.317993,298.105835,294.940613,293.129303,294.497772,299.617554,305.204681,295.242493,288.299164,301.582062,292.525543,299.770752,297.803497,288.902924,311.24234,300.374512,300.978302,301.732086,309.456085,291.317993,294.336853,304.611359,298.710541,293.431183,290.547394,296.738708,303.091492,295.544373,292.827423,304.454956,308.525391,305.361969,293.593475,294.034973,303.850281,293.268433,292.966095,300.222229,289.506714,294.477783,288.469147,300.978302,294.940613,304.005798,291.454407,300.827789,292.827423,291.016113,291.152069,304.444977,298.261322,300.374512,293.129303,300.222229,292.827423,290.412354,298.105835,296.306335,300.374512,296.450043,308.244904,293.431183,293.268433,289.204834,310.970062,295.544373,300.072632,291.591217,294.799194,307.478333,300.222229,295.989471,294.175446,297.210632,289.204834,296.291809,304.152618,303.245605,294.336853,291.921783,291.152069,307.478333,294.940613,295.989471,305.519745,291.016113,297.803497,290.880585,306.57132,294.034973,291.454407,300.978302,303.393372,294.497772,298.408173,303.245605,303.695251,293.431183,308.525391,297.803497,299.919891,299.770752,290.245056,292.223663,294.780121,303.997131,310.50174,295.544373,294.034973,302.64093,292.827423,301.883942,290.245056,289.338043,299.00647,301.280182,300.978302,295.687134,299.468872,294.034973,298.252686,287.654877,294.799194,292.387756,301.733917,305.664307,293.894897,296.450043,296.607788,296.751923,300.372253,290.412354,295.544373,302.334961,295.544373,291.619904,300.222229,295.846252,295.242493,295.687134,288.902924,296.896484,298.261322,291.619904,300.072632,296.751923,293.268433,293.129303,294.497772,297.512054,292.086304,291.921783,297.355682,285.838104,297.959442,309.12915,291.152069,292.966095,300.072632,292.223663,293.431183,298.710541,290.412354,301.733917,305.506561,294.034973,291.756744,310.3367,295.846252,297.657562,302.334961,301.582062,297.355682,287.866272,308.665009,298.105835,289.072021,300.224945,294.19632,294.638733,295.561127,289.976288,299.166992,309.15329,301.43158,294.940613,293.873108,298.710541,304.152618,300.676422,292.827423,297.657562,295.082458,294.034973,298.555481,290.547394,295.384796,294.336853,299.919891,296.751923,292.387756,304.600891,289.506714,292.525543,298.710541,291.483459,300.524567,291.425171,308.687714,300.827789,295.082458,300.676422,295.846252,291.921783,290.682831,300.524567,291.619904,293.431183,295.703491,294.940613,292.990601,297.803497,290.985626,296.751923,298.261322,298.261322,290.245056,296.607788,301.43158,292.223663,293.129303,302.036255,290.143524,305.071503,292.223663,291.016113,297.210632,303.850281,298.858276,305.664307,291.591217,292.36142,291.288422,296.90921,301.733917,301.280182,294.034973,292.663757,301.582062,297.959442,294.619141,297.053802,293.129303,308.547699,295.846252,294.780121,291.921783,293.431183,291.016113,301.280182,297.053802,304.757294,299.770752,302.789581,296.594147,300.374512,292.525543,301.733917,300.526367,302.794617,289.373444,293.268433,294.056244,297.053802,297.657562,309.897064,297.813507,296.896484,289.24057,291.619904,298.105835,296.291809,302.636383,296.148163,299.166992,297.50116,298.105835,297.053802,298.717804,296.90921,296.450043,306.873657,303.393372,296.148163,297.94989,314.300812,295.687134,298.555481,291.619904,300.374512
0.00421940928270042,285.721222,295.862122,299.47879,303.226654,285.075012,300.379028,291.676758,293.61602799999997,299.927124,298.278473,294.217072,305.336639,303.533447,297.522888,298.732178,289.576202,300.227661,293.014984,299.32608,293.454285,293.039185,286.27533,290.77652,295.27771,291.812866,285.075012,289.443634,292.113403,293.638458,291.676758,287.04657,289.143982,290.47644,297.667969,292.576996,291.976837,290.642151,304.580139,304.735565,297.968964,300.828705,291.076599,288.075806,302.179504,299.178711,292.41391,287.175568,296.607788,292.276917,295.577759,291.976837,296.921844,290.77652,299.32608,287.645844,300.528168,291.676758,302.479584,289.443634,296.778076,297.823425,294.217072,299.331451,298.132935,285.548431,289.743256,289.876282,307.72113,291.840668,286.102814,296.778076,294.977631,293.93808,287.645844,295.877838,297.078156,301.579346,294.377472,286.447327,291.676758,290.47644,298.871887,295.561127,298.432556,290.47644,289.143982,286.102814,294.077393,297.823425,287.04657,297.378235,293.338837,299.77887,291.840668,290.77652,297.678314,307.440338,288.84436,308.020752,294.217072,293.338837,290.342529,293.477234,291.376678,297.978394,289.072021,290.642151,288.375885,294.677551,295.118683,292.276917,304.134521,291.541046,299.03183,295.877838,294.677551,295.877838,292.877075,295.877838,286.27533,288.544739,292.140289,284.474854,290.941772,298.878632,288.976044,298.123962,293.93808,285.075012,302.327759,288.544739,307.580933,291.541046,290.310211,283.151367,298.424469,286.575409,297.823425,289.876282,295.118683,293.338837,291.976837,287.304932,285.97525,293.638458,290.342529,300.679108,295.877838,292.00412,293.177155,293.039185,294.517609,294.377472,300.679108,296.778076,297.378235,296.778076,293.93808,286.746948,307.440338,300.979187,297.978394,290.009705,292.439941,293.039185,298.278473,294.077393,299.32608,297.078156,293.177155,295.577759,301.879425,290.807373,300.078949,297.378235,293.039185,287.775726,294.537354,294.217072,297.823425,293.61602799999997,286.703888,294.217072,287.475647,295.59433,288.675964,284.949158,292.41391,291.840668,292.877075,295.118683,295.136627,298.424469,284.649536,297.978394,289.576202,285.97525,291.949371,298.725006,292.714447,301.728485,296.934387,294.517609,287.815521,289.576202,301.129242,298.570923,291.076599,295.877838,299.03183,302.479584,286.020416,294.836975,298.732178,295.118683,288.807587,291.211792,298.725006,304.580139,293.15329,296.934387,297.968964,288.544739,293.014984,292.276917,288.375885,306.23822,294.959167,292.852325,294.677551,288.976044,309.356812,291.241394,297.378235,295.577759,292.576996,299.47879,287.945465,288.375885,294.217072,292.276917,290.77652,292.140289,297.823425,303.079742,292.877075,285.375092,299.178711,289.143982,296.778076,295.419189,285.97525,307.881012,297.378235,298.878632,298.732178,307.299286,287.945465,291.676758,301.881683,296.177917,290.176361,287.004425,294.357208,300.679108,291.376678,289.743256,301.730286,306.380615,303.533447,290.642151,290.176361,301.279266,290.310211,289.40863,297.222382,286.575409,292.113403,285.422058,297.978394,292.877075,301.129242,288.075806,298.432556,290.47644,288.075806,287.906006,301.578003,295.436249,297.678314,290.042877,298.123962,289.876282,286.875488,294.517609,293.338837,297.978394,292.439941,305.637146,290.176361,289.276123,286.447327,308.642426,293.777313,297.378235,288.638611,291.541046,304.735565,297.678314,292.41391,291.076599,294.237732,286.575409,293.916565,302.030823,300.828705,292.276917,288.84436,287.605469,304.735565,292.276917,293.014984,303.232941,287.945465,294.517609,287.645844,304.28006,290.176361,288.075806,297.678314,300.679108,291.106567,296.020264,300.528168,301.428864,290.642151,306.680695,295.118683,297.522888,296.634766,287.175568,288.976044,292.113403,300.979187,307.139801,292.276917,290.77652,300.227661,289.576202,299.77887,286.703888,285.97525,296.607788,298.878632,298.132935,293.177155,297.078156,290.47644,295.419189,283.999115,291.241394,289.743256,299.32608,303.079742,291.241394,293.477234,293.338837,294.077393,297.06601,287.175568,292.576996,300.230347,291.976837,288.976044,296.921844,292.877075,292.877075,291.976837,285.97525,293.61602799999997,294.377472,288.976044,298.132935,293.177155,289.876282,290.77652,291.541046,294.836975,289.443634,288.976044,293.777313,282.619049,295.577759,306.980774,288.206512,289.40863,297.078156,288.675964,290.77652,296.32077,286.875488,299.47879,303.379822,291.076599,288.675964,308.620026,291.676758,295.27771,299.930725,298.878632,294.377472,285.248779,306.222961,293.916565,286.147675,297.833282,290.941772,290.77652,292.00412,287.346191,296.477997,307.299286,298.725006,292.576996,290.009705,295.719727,300.828705,298.578552,289.876282,294.677551,292.276917,290.342529,295.260162,287.605469,292.41391,290.77652,297.222382,293.638458,289.743256,302.479584,286.27533,289.443634,296.778076,289.443634,298.424469,287.866272,306.080536,298.432556,292.41391,297.678314,291.541046,287.775726,288.036652,298.123962,288.075806,289.276123,292.140289,291.676758,289.909821,295.118683,287.133728,293.477234,296.177917,294.836975,287.304932,292.739563,298.278473,289.876282,289.576202,299.927124,287.815521,303.085602,289.576202,287.945465,293.638458,301.429749,296.46405,303.379822,288.036652,289.40863,287.434692,293.638458,299.626587,298.278473,290.77652,289.108093,298.432556,295.27771,291.648407,294.237732,290.47644,305.637146,291.676758,292.276917,289.276123,290.642151,287.775726,298.878632,294.677551,302.030823,296.335144,299.47879,293.315491,297.678314,289.743256,299.32608,296.934387,300.677765,285.848053,290.911285,290.972107,294.377472,294.977631,308.642426,296.335144,293.61602799999997,286.020416,288.976044,296.020264,293.177155,299.483734,293.777313,296.477997,295.118683,295.118683,294.977631,296.035492,293.638458,294.077393,304.435059,300.979187,293.177155,295.118683,310.445618,293.315491,296.163086,289.143982,297.678314
0.00843881856540084,283.433258,293.200836,297.698822,301.874969,282.784058,298.295441,288.749969,291.270844,297.544373,295.312469,292.167053,303.817902,300.830505,295.154449,296.661438,286.661896,298.440582,290.972107,296.946869,291.106567,289.943146,283.678955,287.855103,292.627808,289.77713,282.485779,285.938751,290.374634,291.136353,289.346558,284.151611,286.363617,287.556793,295.59433,290.075867,289.048279,287.725861,302.173279,302.921661,295.295135,298.286987,288.451691,285.468719,299.786896,296.803955,289.77713,283.977234,293.338837,289.644867,292.329529,288.749969,294.855713,287.258484,296.349396,284.747314,298.141846,288.451691,300.085205,287.130157,293.224396,296.349396,292.167053,296.661438,296.065735,282.485779,287.130157,287.556793,305.299164,289.346558,283.802368,294.855713,291.434631,291.895782,284.747314,292.329529,294.556976,298.892029,291.868317,283.258057,289.179657,288.153381,296.192688,292.901672,296.065735,288.582184,286.236603,283.802368,290.539734,295.453186,284.151611,294.715881,291.300079,297.102234,288.917267,287.556793,295.909058,305.012848,286.832306,305.299164,291.704926,290.108673,286.960205,291.56958,288.749969,294.855713,287.04657,288.619415,285.767029,291.732941,292.46579,290.539734,302.921661,288.619415,296.95929,293.522705,292.627808,293.522705,290.539734,292.627808,283.678955,285.343048,289.215118,282.485779,287.725861,297.102234,286.363617,295.154449,290.406525,281.889191,300.681793,285.938751,306.051117,288.451691,287.685974,280.875244,296.349396,283.380646,295.154449,287.387238,291.868317,291.300079,288.451691,284.399841,283.082367,290.108673,288.153381,298.892029,293.959503,288.786652,290.838043,290.704376,290.972107,292.031219,298.892029,294.119293,294.715881,294.119293,291.597931,283.85376,305.012848,299.190308,295.610779,287.088501,289.215118,290.108673,296.207367,292.764526,296.946869,294.556976,290.539734,292.329529,299.190308,288.786652,297.997131,295.312469,289.943146,284.275543,291.895782,291.106567,294.556976,290.972107,283.802368,291.868317,283.977234,291.760773,286.661896,282.06665,289.77713,289.215118,289.644867,292.764526,292.491516,295.453186,282.06665,295.909058,287.258484,283.082367,289.012268,296.349396,290.374634,299.937836,294.874329,291.868317,284.747314,287.258484,299.04425,296.491882,288.283447,293.820984,296.505646,300.531769,282.541016,292.491516,296.95929,292.167053,285.893524,287.685974,296.648132,303.519135,290.208984,294.278625,294.995941,285.6409,289.179657,289.644867,285.468719,303.519135,291.704926,290.508179,291.732941,286.065308,307.226166,288.023712,294.715881,292.329529,289.644867,297.102234,285.343048,286.192261,291.405731,289.048279,288.749969,290.241455,295.154449,300.681793,290.838043,282.607391,297.400543,286.236603,293.820984,292.46579,283.082367,304.857941,294.417603,295.610779,296.661438,304.869049,285.343048,289.644867,300.082092,294.715881,287.556793,283.802368,292.00412,298.593719,288.749969,287.130157,299.934265,304.261322,301.129242,287.130157,286.960205,298.892029,287.984711,286.789734,295.154449,283.802368,289.478394,282.838409,296.207367,290.838043,299.336792,284.573853,296.95929,287.984711,285.767029,285.296051,299.937836,292.491516,295.909058,287.428009,296.050659,286.960205,284.275543,291.56958,290.406525,295.014191,288.917267,303.817902,287.258484,286.960205,283.555908,307.402771,291.136353,294.417603,285.422058,288.321564,302.921661,295.610779,289.179657,287.855103,291.002228,283.082367,291.868317,299.934265,298.440582,289.346558,286.236603,284.997314,302.324188,289.048279,289.77713,300.830505,284.747314,291.405731,285.045166,302.173279,286.363617,285.468719,295.312469,297.997131,287.597015,293.660767,297.843109,299.786896,287.725861,304.261322,292.602478,295.453186,294.874329,283.977234,286.065308,288.88092,298.295441,304.714111,289.048279,288.153381,298.141846,286.960205,297.102234,283.802368,283.380646,294.537354,295.909058,295.767883,291.270844,295.610779,287.855103,293.063263,281.711182,288.451691,287.725861,296.349396,300.980072,288.917267,289.943146,290.406525,291.434631,294.995941,284.573853,289.943146,298.448547,288.88092,286.192261,293.660767,290.374634,290.838043,289.048279,282.485779,290.67337,292.329529,286.065308,295.767883,290.241455,286.363617,288.451691,288.321564,292.031219,286.236603,285.767029,290.838043,280.036713,293.063263,304.559631,285.594788,286.789734,293.820984,285.170441,287.855103,293.660767,284.573853,296.803955,300.980072,288.749969,285.767029,307.086304,288.451691,292.329529,298.150696,295.610779,291.136353,282.662354,304.559631,290.374634,283.258057,296.363586,288.023712,286.960205,289.51297,284.747314,293.522705,305.467407,295.751923,289.644867,287.387238,293.500031,298.440582,297.400543,286.661896,292.627808,290.838043,287.855103,293.200836,284.399841,289.77713,288.451691,294.556976,290.704376,287.428009,299.786896,283.380646,286.236603,294.715881,286.960205,295.751923,285.548431,303.963043,296.803955,290.374634,295.312469,288.321564,285.594788,286.319611,295.751923,284.872131,286.065308,288.917267,288.88092,287.002197,292.46579,284.524506,291.136353,293.660767,292.193634,284.101105,289.810822,296.505646,287.258484,286.960205,297.544373,284.747314,301.728485,286.960205,285.343048,291.597931,299.635529,293.799225,302.025452,285.721222,286.192261,284.823669,290.241455,297.544373,296.505646,287.556793,286.490997,296.363586,292.031219,288.114716,292.491516,287.556793,302.921661,288.749969,289.478394,286.789734,287.725861,285.170441,297.102234,291.732941,300.531769,293.980774,296.505646,291.56958,295.610779,287.130157,296.648132,294.576477,299.03183,282.960205,288.582184,288.191833,291.434631,292.329529,306.207794,294.576477,290.67337,283.135834,285.767029,293.063263,290.539734,297.411591,291.434631,293.820984,292.46579,291.56958,292.46579,292.926117,291.300079,291.868317,302.921661,298.593719,289.644867,292.167053,307.701508,290.67337,294.098389,287.258484,295.909058
0.0126582278481013,280.99472,291.165955,295.783752,300.238312,279.747284,296.377686,285.983673,289.678894,295.189789,293.271118,290.273712,302.764984,298.898651,292.814026,294.160706,284.49881,297.114166,288.786652,294.437469,289.38147,287.765503,280.93515,285.092773,290.141296,287.468536,279.747284,284.078583,289.084076,289.250366,287.765503,282.002869,284.201843,285.092773,294.576477,287.597015,287.043915,284.968201,300.832275,301.575348,293.385071,295.92453,285.983673,283.013977,297.268616,294.595856,287.765503,282.420013,290.406525,287.468536,290.438263,286.450867,294.140076,284.078583,294.595856,282.002869,296.816772,285.686707,298.159515,284.671661,291.032196,295.032288,290.273712,295.050323,293.864166,279.747284,284.375122,284.49881,303.946289,287.765503,281.232147,292.653015,288.82312,290.009247,281.40979,290.305786,292.355591,297.126038,289.976288,280.402527,286.704773,285.983673,294.140076,290.571136,294.457245,286.109955,283.188995,281.946198,288.359467,293.545227,282.595917,292.814026,289.2854,295.346832,286.450867,284.671661,293.864166,303.062408,284.671661,303.353241,288.917267,287.340454,283.904877,289.678894,285.983673,293.247833,285.170441,286.154327,283.904877,289.844299,290.86853,288.656433,301.277954,286.450867,295.050323,292.220093,290.735229,291.032196,288.359467,290.141296,281.529114,282.771301,286.154327,280.223663,284.671661,295.189789,284.078583,292.950409,287.340454,279.630585,298.753448,283.782043,304.692902,286.577637,286.704773,278.740997,294.140076,281.529114,293.247833,285.515137,289.250366,288.82312,286.28064,282.420013,281.232147,287.933502,285.38974,296.674652,291.760773,285.732269,289.250366,289.119659,288.786652,289.547333,297.268616,292.814026,293.110992,292.517059,290.009247,282.002869,303.657227,297.268616,294.595856,284.622894,286.154327,287.933502,294.298889,290.571136,295.329712,292.653015,287.765503,290.438263,297.565582,286.620544,295.783752,293.110992,287.468536,281.82608,290.305786,288.917267,292.220093,289.547333,281.529114,290.438263,281.529114,289.581512,284.795807,279.334076,288.191833,286.450867,286.577637,290.571136,289.416168,293.247833,279.927124,294.892822,284.795807,280.520203,287.130157,294.437469,288.489227,298.015625,292.974579,290.273712,282.002869,285.092773,297.422577,294.278625,285.812531,291.923126,294.595856,298.303833,280.402527,289.712708,295.050323,289.084076,284.32547,284.920288,295.329712,302.170166,288.619415,292.084991,293.682922,283.485535,286.28064,287.468536,283.782043,301.575348,289.976288,289.215118,289.844299,283.782043,304.978485,286.154327,293.110992,289.547333,286.874603,295.783752,282.299377,283.433258,289.810822,287.043915,287.17157,287.765503,292.950409,298.905243,288.656433,279.864319,296.674652,283.188995,292.220093,290.438263,281.232147,302.317108,292.814026,293.704956,295.643372,303.359833,282.595917,287.933502,299.04425,293.110992,284.795807,281.529114,289.51297,296.674652,286.577637,284.375122,298.303833,302.911072,299.493469,284.375122,284.49881,296.674652,285.217712,283.904877,293.842651,281.351349,287.468536,280.402527,294.892822,288.656433,297.565582,282.123047,295.643372,285.686707,284.201843,283.433258,298.312164,290.009247,294.298889,284.375122,294.437469,285.092773,282.420013,289.250366,288.526581,292.974579,285.561249,302.764984,284.795807,284.375122,280.402527,305.880768,289.844299,291.923126,282.06665,287.043915,301.277954,293.704956,286.109955,284.795807,288.82312,280.638184,290.571136,298.303833,296.519348,287.17157,284.078583,283.135834,300.98053,285.983673,287.468536,298.006409,282.299377,289.810822,282.595917,300.238312,283.904877,282.71698,293.704956,296.23645,285.015778,292.355591,296.080719,297.565582,285.264709,301.870575,290.273712,294.140076,292.974579,281.40979,283.904877,286.407349,297.268616,302.46759,287.468536,285.686707,296.971619,284.49881,295.189789,281.648773,280.638184,293.224396,294.001923,293.271118,289.38147,294.734894,285.38974,290.86853,279.864319,286.450867,286.154327,294.140076,298.456482,287.043915,286.577637,287.933502,288.656433,294.278625,282.420013,287.17157,297.126038,287.002197,283.904877,291.626129,288.489227,288.656433,285.983673,280.04425,288.489227,290.141296,283.60791,293.864166,286.874603,283.904877,286.28064,286.747375,288.656433,283.782043,283.188995,288.359467,277.300995,290.86853,302.317108,283.135834,284.32547,292.220093,282.71698,284.795807,292.355591,282.71698,295.189789,299.347412,287.468536,283.013977,305.428955,285.686707,289.547333,295.939911,293.271118,288.656433,279.334076,303.505005,287.894409,281.40979,294.457245,284.671661,284.49881,287.043915,281.706329,291.923126,303.214203,294.595856,288.062469,284.49881,291.165955,297.114166,295.189789,283.904877,290.438263,288.9534,284.795807,291.300079,281.648773,288.489227,286.450867,292.653015,287.933502,284.671661,297.268616,281.82608,283.188995,291.923126,284.201843,293.545227,283.678955,302.020142,294.595856,288.489227,293.704956,285.857788,283.135834,284.449463,294.437469,283.013977,283.60791,286.747375,287.002197,284.25177,290.735229,282.06665,288.656433,292.220093,289.416168,281.529114,287.340454,294.892822,284.49881,285.38974,295.627106,281.706329,300.383484,283.904877,282.892456,289.712708,298.006409,292.058167,300.385712,283.555908,283.904877,282.960205,287.765503,295.329712,294.892822,285.38974,284.32547,294.753784,289.844299,285.343048,290.602325,284.795807,299.790894,286.450867,287.002197,284.32547,285.140076,282.892456,295.050323,288.9534,298.898651,291.788452,294.892822,289.976288,293.704956,284.671661,294.595856,292.974579,297.102234,280.520203,286.874603,285.140076,288.656433,290.438263,304.549469,292.3815,288.489227,280.99472,282.71698,291.032196,288.062469,295.7995,289.547333,291.329163,290.571136,289.844299,289.976288,290.735229,289.416168,289.38147,301.575348,296.829498,287.17157,290.571136,305.144287,288.359467,291.597931,284.49881,294.001923
